date,product,category,sales,price,stock
2022-08-13,Bread,Bakery,85,134.06485516250848,419
2022-08-13,Rice,Grocery,105,43.645628525485066,205
2022-08-13,Eggs,Dairy,100,31.803183888628734,468
2022-08-13,Soap,Personal Care,93,44.01601111390092,265
2022-08-13,Shampoo,Personal Care,91,100.26707584468593,275
2022-08-14,Milk,Dairy,99,129.2716288304939,402
2022-08-14,Bread,Bakery,90,71.73533093726184,225
2022-08-14,Rice,Grocery,95,52.68490555193566,432
2022-08-14,Eggs,Dairy,88,150.53975057499053,413
2022-08-14,Soap,Personal Care,110,73.49661569289088,419
2022-08-14,Shampoo,Personal Care,97,168.1962369319649,379
2022-08-15,Milk,Dairy,84,191.86742306865457,298
2022-08-15,Bread,Bakery,43,97.3324735032901,493
2022-08-15,Rice,Grocery,67,130.23249602568632,372
2022-08-15,Eggs,Dairy,60,40.159985041118816,413
2022-08-15,Soap,Personal Care,67,34.238333168560466,264
2022-08-15,Shampoo,Personal Care,63,137.15161568572466,357
2022-08-16,Milk,Dairy,62,76.47233299436235,424
2022-08-16,Bread,Bakery,66,115.15963747987148,287
2022-08-16,Rice,Grocery,72,14.78782801600323,369
2022-08-16,Eggs,Dairy,63,18.22990191831927,333
2022-08-16,Soap,Personal Care,74,151.49997828754988,486
2022-08-16,Shampoo,Personal Care,67,125.92050518688458,276
2022-08-17,Milk,Dairy,75,59.653273398222915,316
2022-08-17,Bread,Bakery,83,141.863308680091,224
2022-08-17,Rice,Grocery,82,88.94767198179252,448
2022-08-17,Eggs,Dairy,73,27.34867248348734,274
2022-08-17,Soap,Personal Care,54,188.88010512615242,424
2022-08-17,Shampoo,Personal Care,81,128.879563329657,440
2022-08-18,Milk,Dairy,71,58.18642646334457,200
2022-08-18,Bread,Bakery,55,103.9590137728775,325
2022-08-18,Rice,Grocery,51,179.22510653775007,425
2022-08-18,Eggs,Dairy,86,163.59502763776436,224
2022-08-18,Soap,Personal Care,73,58.591303294177074,241
2022-08-18,Shampoo,Personal Care,58,61.07154685573765,435
2022-08-19,Milk,Dairy,64,68.21893537669692,244
2022-08-19,Bread,Bakery,50,126.92994816595873,247
2022-08-19,Rice,Grocery,56,147.38361084943708,209
2022-08-19,Eggs,Dairy,88,120.00575284528759,287
2022-08-19,Soap,Personal Care,67,124.91949157889042,203
2022-08-19,Shampoo,Personal Care,55,68.67243231642692,353
2022-08-20,Milk,Dairy,89,13.826191300365068,298
2022-08-20,Bread,Bakery,78,117.27222139735807,345
2022-08-20,Rice,Grocery,83,13.599626641127369,308
2022-08-20,Eggs,Dairy,87,177.1529564359253,390
2022-08-20,Soap,Personal Care,88,51.92370132813221,497
2022-08-20,Shampoo,Personal Care,85,105.01106924630648,467
2022-08-21,Milk,Dairy,115,183.2279166134274,272
2022-08-21,Bread,Bakery,77,139.29109787963105,259
2022-08-21,Rice,Grocery,98,195.54659443135182,350
2022-08-21,Eggs,Dairy,111,81.04995555102282,396
2022-08-21,Soap,Personal Care,117,72.42604847830171,382
2022-08-21,Shampoo,Personal Care,98,137.62468325637155,212
2022-08-22,Milk,Dairy,71,130.0836496002629,269
2022-08-22,Bread,Bakery,44,91.21864035167093,391
2022-08-22,Rice,Grocery,62,85.67330432692034,343
2022-08-22,Eggs,Dairy,71,80.34411528006957,416
2022-08-22,Soap,Personal Care,53,170.763600000744,299
2022-08-22,Shampoo,Personal Care,64,159.714325382277,343
2022-08-23,Milk,Dairy,61,164.35423759536866,409
2022-08-23,Bread,Bakery,82,163.67700146341997,241
2022-08-23,Rice,Grocery,68,173.15264303646904,354
2022-08-23,Eggs,Dairy,50,62.002706958890485,205
2022-08-23,Soap,Personal Care,80,189.55457227030806,484
2022-08-23,Shampoo,Personal Care,85,137.1778270057422,225
2022-08-24,Milk,Dairy,59,22.100105825478177,274
2022-08-24,Bread,Bakery,58,94.6278090100995,375
2022-08-24,Rice,Grocery,66,152.8467777317694,378
2022-08-24,Eggs,Dairy,74,69.4547141254763,258
2022-08-24,Soap,Personal Care,54,197.44699168173798,356
2022-08-24,Shampoo,Personal Care,50,128.7461521914467,445
2022-08-25,Milk,Dairy,59,173.33912116526326,200
2022-08-25,Bread,Bakery,81,171.32862379214845,371
2022-08-25,Rice,Grocery,70,165.90490645858657,497
2022-08-25,Eggs,Dairy,60,45.94720055416743,364
2022-08-25,Soap,Personal Care,64,97.57068425925056,247
2022-08-25,Shampoo,Personal Care,61,187.43452914078728,298
2022-08-26,Milk,Dairy,72,137.49246630125288,452
2022-08-26,Bread,Bakery,84,67.8059541271672,315
2022-08-26,Rice,Grocery,79,87.47782653717091,405
2022-08-26,Eggs,Dairy,71,23.474032302716054,226
2022-08-26,Soap,Personal Care,71,129.96143575224156,463
2022-08-26,Shampoo,Personal Care,56,129.6293855383326,388
2022-08-27,Milk,Dairy,120,113.40889403289765,200
2022-08-27,Bread,Bakery,117,77.86654345867852,297
2022-08-27,Rice,Grocery,93,177.18377907813274,391
2022-08-27,Eggs,Dairy,99,21.99468274951363,408
2022-08-27,Soap,Personal Care,119,175.1432229065866,293
2022-08-27,Shampoo,Personal Care,117,90.21652443732883,444
2022-08-28,Milk,Dairy,93,180.0607547599683,321
2022-08-28,Bread,Bakery,101,58.7629693653582,329
2022-08-28,Rice,Grocery,79,70.9623631224703,280
2022-08-28,Eggs,Dairy,112,59.32462390461092,215
2022-08-28,Soap,Personal Care,113,100.95392301344928,384
2022-08-28,Shampoo,Personal Care,79,115.22645372040786,413
2022-08-29,Milk,Dairy,62,41.88477317274544,450
2022-08-29,Bread,Bakery,53,147.56554586685502,296
2022-08-29,Rice,Grocery,43,107.35463593910025,281
2022-08-29,Eggs,Dairy,76,151.36543026605858,360
2022-08-29,Soap,Personal Care,76,31.014683785900562,427
2022-08-29,Shampoo,Personal Care,72,30.52550192340006,489
2022-08-30,Milk,Dairy,79,46.0763125282248,255
2022-08-30,Bread,Bakery,68,25.42120264810576,381
2022-08-30,Rice,Grocery,68,94.39484730688964,494
2022-08-30,Eggs,Dairy,77,176.71590405460208,345
2022-08-30,Soap,Personal Care,80,16.027273445045918,395
2022-08-30,Shampoo,Personal Care,48,101.81409441633268,305
2022-08-31,Milk,Dairy,53,63.094608390591496,392
2022-08-31,Bread,Bakery,56,85.74207390048215,484
2022-08-31,Rice,Grocery,73,173.16467166935377,497
2022-08-31,Eggs,Dairy,76,13.472263247466184,219
2022-08-31,Soap,Personal Care,68,198.45894723002343,381
2022-08-31,Shampoo,Personal Care,72,54.377798603036084,282
2022-09-01,Milk,Dairy,63,79.0218313157909,221
2022-09-01,Bread,Bakery,69,163.49447267995643,241
2022-09-01,Rice,Grocery,41,191.14654708259806,311
2022-09-01,Eggs,Dairy,73,69.77949269768777,406
2022-09-01,Soap,Personal Care,55,130.63226523910095,256
2022-09-01,Shampoo,Personal Care,52,182.79160570031652,397
2022-09-02,Milk,Dairy,44,191.5351563732328,418
2022-09-02,Bread,Bakery,75,42.07390109906719,260
2022-09-02,Rice,Grocery,68,50.33427191703235,264
2022-09-02,Eggs,Dairy,52,105.46847345492544,472
2022-09-02,Soap,Personal Care,70,47.85174030904454,307
2022-09-02,Shampoo,Personal Care,55,81.64024689032277,405
2022-09-03,Milk,Dairy,98,40.37715503962386,346
2022-09-03,Bread,Bakery,80,46.91197849034227,280
2022-09-03,Rice,Grocery,117,161.3237066894607,487
2022-09-03,Eggs,Dairy,89,39.596919510232325,257
2022-09-03,Soap,Personal Care,93,81.69900359136365,244
2022-09-03,Shampoo,Personal Care,114,191.57339878063297,243
2022-09-04,Milk,Dairy,96,18.189020700181572,308
2022-09-04,Bread,Bakery,100,36.82782207206513,254
2022-09-04,Rice,Grocery,117,196.4389397043426,318
2022-09-04,Eggs,Dairy,98,100.85019547561038,234
2022-09-04,Soap,Personal Care,86,46.48305610060698,233
2022-09-04,Shampoo,Personal Care,110,110.91080430413024,270
2022-09-05,Milk,Dairy,59,185.57386788067979,304
2022-09-05,Bread,Bakery,53,137.56715380231,205
2022-09-05,Rice,Grocery,55,38.21628851229936,425
2022-09-05,Eggs,Dairy,72,114.86790860148864,408
2022-09-05,Soap,Personal Care,49,193.87113671840598,369
2022-09-05,Shampoo,Personal Care,69,124.17964206216661,240
2022-09-06,Milk,Dairy,70,46.700401597602216,386
2022-09-06,Bread,Bakery,58,81.8626578962355,313
2022-09-06,Rice,Grocery,58,75.15663592424723,414
2022-09-06,Eggs,Dairy,67,172.19436429881125,224
2022-09-06,Soap,Personal Care,59,55.752725053902914,365
2022-09-06,Shampoo,Personal Care,60,113.64316469401878,319
2022-09-07,Milk,Dairy,56,54.0038147051408,329
2022-09-07,Bread,Bakery,72,75.13940331303564,472
2022-09-07,Rice,Grocery,77,193.5081407464832,367
2022-09-07,Eggs,Dairy,75,55.64169230959326,382
2022-09-07,Soap,Personal Care,77,111.56625163969865,473
2022-09-07,Shampoo,Personal Care,64,67.27798129717213,244
2022-09-08,Milk,Dairy,73,80.69562844295022,356
2022-09-08,Bread,Bakery,60,105.38155757044461,246
2022-09-08,Rice,Grocery,61,19.425122586401724,278
2022-09-08,Eggs,Dairy,80,51.15004526917577,446
2022-09-08,Soap,Personal Care,77,102.60304391768814,353
2022-09-08,Shampoo,Personal Care,78,192.6946391061376,380
2022-09-09,Milk,Dairy,43,184.27191244672395,474
2022-09-09,Bread,Bakery,67,154.8131715645125,376
2022-09-09,Rice,Grocery,65,92.4019229508722,254
2022-09-09,Eggs,Dairy,67,197.2959674212908,317
2022-09-09,Soap,Personal Care,59,150.9091846158589,388
2022-09-09,Shampoo,Personal Care,61,19.74005724343965,465
2022-09-10,Milk,Dairy,100,95.56657329835063,356
2022-09-10,Bread,Bakery,113,130.60138680976561,270
2022-09-10,Rice,Grocery,93,31.440205564888068,398
2022-09-10,Eggs,Dairy,114,82.29155824367682,267
2022-09-10,Soap,Personal Care,105,126.4988631095734,307
2022-09-10,Shampoo,Personal Care,115,180.61149107515365,243
2022-09-11,Milk,Dairy,114,127.47525176340972,297
2022-09-11,Bread,Bakery,110,10.179248900849906,265
2022-09-11,Rice,Grocery,92,73.3955692204016,453
2022-09-11,Eggs,Dairy,90,172.8232388074854,245
2022-09-11,Soap,Personal Care,83,143.16448283383144,299
2022-09-11,Shampoo,Personal Care,98,68.78843102538443,243
2022-09-12,Milk,Dairy,81,23.003734756098964,391
2022-09-12,Bread,Bakery,60,72.29013919830547,322
2022-09-12,Rice,Grocery,79,46.429881304150626,247
2022-09-12,Eggs,Dairy,63,49.32878423656105,252
2022-09-12,Soap,Personal Care,54,157.59170306963983,268
2022-09-12,Shampoo,Personal Care,64,91.76584115071809,268
2022-09-13,Milk,Dairy,66,32.63024181657609,292
2022-09-13,Bread,Bakery,61,108.43466138753661,348
2022-09-13,Rice,Grocery,74,143.8237100318643,305
2022-09-13,Eggs,Dairy,65,68.1908985308768,213
2022-09-13,Soap,Personal Care,60,46.64540805102671,318
2022-09-13,Shampoo,Personal Care,54,20.03707040929718,321
2022-09-14,Milk,Dairy,72,160.45935152118855,422
2022-09-14,Bread,Bakery,58,117.23915167815206,203
2022-09-14,Rice,Grocery,61,144.41099228076715,284
2022-09-14,Eggs,Dairy,64,120.71036784537074,218
2022-09-14,Soap,Personal Care,52,154.82029107969365,461
2022-09-14,Shampoo,Personal Care,65,102.57028131516364,339
2022-09-15,Milk,Dairy,49,110.44475475796237,338
2022-09-15,Bread,Bakery,70,47.53562207891087,411
2022-09-15,Rice,Grocery,62,157.13970397519762,452
2022-09-15,Eggs,Dairy,68,93.16619673737286,348
2022-09-15,Soap,Personal Care,68,23.246690908408603,219
2022-09-15,Shampoo,Personal Care,69,64.69713883323936,493
2022-09-16,Milk,Dairy,72,70.03945681379321,344
2022-09-16,Bread,Bakery,75,21.990210131953784,250
2022-09-16,Rice,Grocery,56,74.080710250303,269
2022-09-16,Eggs,Dairy,66,101.86463617029273,217
2022-09-16,Soap,Personal Care,82,169.11977872756717,497
2022-09-16,Shampoo,Personal Care,75,105.93317573752645,379
2022-09-17,Milk,Dairy,110,119.59350473126861,478
2022-09-17,Bread,Bakery,122,90.74116862186177,486
2022-09-17,Rice,Grocery,83,189.31784115999014,457
2022-09-17,Eggs,Dairy,101,90.12539732992411,425
2022-09-17,Soap,Personal Care,91,173.55179801394405,445
2022-09-17,Shampoo,Personal Care,100,76.53774939441162,271
2022-09-18,Milk,Dairy,110,53.95795202928772,376
2022-09-18,Bread,Bakery,81,194.3141467666743,363
2022-09-18,Rice,Grocery,116,64.07407263788939,288
2022-09-18,Eggs,Dairy,82,129.84637983279794,428
2022-09-18,Soap,Personal Care,117,48.27814500017126,450
2022-09-18,Shampoo,Personal Care,85,28.17173224450603,233
2022-09-19,Milk,Dairy,67,42.663385968149825,311
2022-09-19,Bread,Bakery,56,70.3038815052982,458
2022-09-19,Rice,Grocery,72,116.25144503600704,449
2022-09-19,Eggs,Dairy,52,13.045349726473393,355
2022-09-19,Soap,Personal Care,69,173.52688613988818,457
2022-09-19,Shampoo,Personal Care,50,187.18767465413256,287
2022-09-20,Milk,Dairy,66,16.690882969849465,453
2022-09-20,Bread,Bakery,75,87.21914194906354,204
2022-09-20,Rice,Grocery,59,146.65453961838787,368
2022-09-20,Eggs,Dairy,73,68.84142510998593,447
2022-09-20,Soap,Personal Care,53,86.45087963726886,454
2022-09-20,Shampoo,Personal Care,69,39.42293907497604,397
2022-09-21,Milk,Dairy,43,52.90001490861953,225
2022-09-21,Bread,Bakery,72,199.1470839230146,436
2022-09-21,Rice,Grocery,68,197.08435074225952,350
2022-09-21,Eggs,Dairy,81,74.95449607164869,454
2022-09-21,Soap,Personal Care,50,117.42902855298222,499
2022-09-21,Shampoo,Personal Care,55,67.3437802359118,419
2022-09-22,Milk,Dairy,59,86.57594914371995,443
2022-09-22,Bread,Bakery,63,35.40217433589288,425
2022-09-22,Rice,Grocery,58,188.85353462951133,257
2022-09-22,Eggs,Dairy,63,188.25442277969725,380
2022-09-22,Soap,Personal Care,46,143.15359942033066,399
2022-09-22,Shampoo,Personal Care,62,48.912457720679804,342
2022-09-23,Milk,Dairy,59,22.120965688183595,282
2022-09-23,Bread,Bakery,79,48.66271896550938,203
2022-09-23,Rice,Grocery,72,146.3584699807649,480
2022-09-23,Eggs,Dairy,73,55.412761586529236,300
2022-09-23,Soap,Personal Care,50,175.21139764484616,345
2022-09-23,Shampoo,Personal Care,52,113.08893212353156,320
2022-09-24,Milk,Dairy,111,122.68067609379796,454
2022-09-24,Bread,Bakery,93,185.618817739986,315
2022-09-24,Rice,Grocery,75,100.11864632500175,366
2022-09-24,Eggs,Dairy,117,85.99677347577801,373
2022-09-24,Soap,Personal Care,124,74.39950731620524,349
2022-09-24,Shampoo,Personal Care,89,63.63962850003684,398
2022-09-25,Milk,Dairy,93,187.45581508745866,431
2022-09-25,Bread,Bakery,114,79.96752040507529,367
2022-09-25,Rice,Grocery,119,146.2797564144937,279
2022-09-25,Eggs,Dairy,96,94.27703564471553,394
2022-09-25,Soap,Personal Care,107,25.812382579533736,441
2022-09-25,Shampoo,Personal Care,84,176.77238692389872,385
2022-09-26,Milk,Dairy,81,20.37595761055912,355
2022-09-26,Bread,Bakery,59,86.32240962435753,344
2022-09-26,Rice,Grocery,61,172.9929788683229,244
2022-09-26,Eggs,Dairy,70,34.52353691686748,218
2022-09-26,Soap,Personal Care,63,53.221504701772595,316
2022-09-26,Shampoo,Personal Care,44,165.90348307173755,254
2022-09-27,Milk,Dairy,58,72.55381691486497,430
2022-09-27,Bread,Bakery,53,58.40225439397658,327
2022-09-27,Rice,Grocery,65,33.683011508634536,430
2022-09-27,Eggs,Dairy,69,14.150875277378343,268
2022-09-27,Soap,Personal Care,84,125.12039488410177,365
2022-09-27,Shampoo,Personal Care,68,158.86528549170268,360
2022-09-28,Milk,Dairy,65,125.80611929094681,420
2022-09-28,Bread,Bakery,66,197.47064620723458,307
2022-09-28,Rice,Grocery,54,182.68442720061068,270
2022-09-28,Eggs,Dairy,80,192.7911147988568,381
2022-09-28,Soap,Personal Care,68,37.1347178498448,217
2022-09-28,Shampoo,Personal Care,59,190.90734424450676,218
2022-09-29,Milk,Dairy,40,121.64912745687066,476
2022-09-29,Bread,Bakery,50,95.03485247015176,352
2022-09-29,Rice,Grocery,57,22.141178989191026,371
2022-09-29,Eggs,Dairy,53,67.6117589304076,397
2022-09-29,Soap,Personal Care,70,75.96651183682027,400
2022-09-29,Shampoo,Personal Care,57,188.15155819200137,317
2022-09-30,Milk,Dairy,58,189.05057349899877,216
2022-09-30,Bread,Bakery,80,111.48654226578248,261
2022-09-30,Rice,Grocery,61,149.30047184599192,445
2022-09-30,Eggs,Dairy,72,111.33147409332496,235
2022-09-30,Soap,Personal Care,59,20.584298861896585,396
2022-09-30,Shampoo,Personal Care,80,170.55232505959742,484
2022-10-01,Milk,Dairy,81,113.31954337443192,213
2022-10-01,Bread,Bakery,91,27.206298844174892,410
2022-10-01,Rice,Grocery,98,80.48500539251212,402
2022-10-01,Eggs,Dairy,120,180.18800754787176,487
2022-10-01,Soap,Personal Care,92,16.15393617743906,387
2022-10-01,Shampoo,Personal Care,122,74.21649458926886,347
2022-10-02,Milk,Dairy,86,152.61370678138402,209
2022-10-02,Bread,Bakery,107,107.10782607975563,345
2022-10-02,Rice,Grocery,118,134.32582733404297,281
2022-10-02,Eggs,Dairy,78,80.6882778843194,237
2022-10-02,Soap,Personal Care,86,56.35910744696972,454
2022-10-02,Shampoo,Personal Care,121,57.05001218357335,419
2022-10-03,Milk,Dairy,72,169.11542306585775,403
2022-10-03,Bread,Bakery,51,42.87453525272122,358
2022-10-03,Rice,Grocery,77,149.92990317762383,365
2022-10-03,Eggs,Dairy,65,166.13295922722418,416
2022-10-03,Soap,Personal Care,46,69.97031091975893,339
2022-10-03,Shampoo,Personal Care,53,145.12041663027557,497
2022-10-04,Milk,Dairy,56,107.6755649455752,273
2022-10-04,Bread,Bakery,65,196.83474599870306,395
2022-10-04,Rice,Grocery,54,146.0370917729276,451
2022-10-04,Eggs,Dairy,72,138.60573240723954,397
2022-10-04,Soap,Personal Care,62,197.4326062986286,378
2022-10-04,Shampoo,Personal Care,70,169.90818143312708,277
2022-10-05,Milk,Dairy,62,89.30440856115906,202
2022-10-05,Bread,Bakery,70,32.6140478536968,292
2022-10-05,Rice,Grocery,71,127.8446213026129,203
2022-10-05,Eggs,Dairy,55,145.91918189348903,251
2022-10-05,Soap,Personal Care,63,88.11742393119754,418
2022-10-05,Shampoo,Personal Care,70,36.47070165182881,203
2022-10-06,Milk,Dairy,65,162.0261407228944,367
2022-10-06,Bread,Bakery,57,60.69096439242786,307
2022-10-06,Rice,Grocery,71,27.38262849361716,340
2022-10-06,Eggs,Dairy,71,140.57452525752976,431
2022-10-06,Soap,Personal Care,58,130.7700797416076,457
2022-10-06,Shampoo,Personal Care,76,87.74469161711282,370
2022-10-07,Milk,Dairy,80,36.04003253734954,426
2022-10-07,Bread,Bakery,78,148.13352013268545,283
2022-10-07,Rice,Grocery,52,19.989135584090597,380
2022-10-07,Eggs,Dairy,63,110.98105679354596,256
2022-10-07,Soap,Personal Care,62,118.1666074856111,234
2022-10-07,Shampoo,Personal Care,46,108.47314693085511,316
2022-10-08,Milk,Dairy,88,145.74733993829852,266
2022-10-08,Bread,Bakery,87,95.36095010847097,265
2022-10-08,Rice,Grocery,83,33.6765432788822,219
2022-10-08,Eggs,Dairy,120,94.77238318441233,398
2022-10-08,Soap,Personal Care,124,96.46437074887304,290
2022-10-08,Shampoo,Personal Care,80,163.51189234071362,413
2022-10-09,Milk,Dairy,103,132.3425118428753,271
2022-10-09,Bread,Bakery,122,132.8174012933369,477
2022-10-09,Rice,Grocery,80,166.5118137106521,492
2022-10-09,Eggs,Dairy,117,65.60446855680749,337
2022-10-09,Soap,Personal Care,93,92.0820061967689,499
2022-10-09,Shampoo,Personal Care,87,29.611163287009926,362
2022-10-10,Milk,Dairy,42,110.35595973370768,368
2022-10-10,Bread,Bakery,59,133.41564128382274,380
2022-10-10,Rice,Grocery,58,151.03676377944942,388
2022-10-10,Eggs,Dairy,78,19.368707550866688,327
2022-10-10,Soap,Personal Care,55,180.8883792117918,386
2022-10-10,Shampoo,Personal Care,49,189.16672897351577,425
2022-10-11,Milk,Dairy,74,96.24596592014122,247
2022-10-11,Bread,Bakery,66,187.14614691040507,381
2022-10-11,Rice,Grocery,86,92.98398539094426,202
2022-10-11,Eggs,Dairy,82,134.30188778551246,402
2022-10-11,Soap,Personal Care,66,168.91192970797587,422
2022-10-11,Shampoo,Personal Care,58,14.112656655926882,363
2022-10-12,Milk,Dairy,64,132.79888739490247,392
2022-10-12,Bread,Bakery,44,133.53556162467413,302
2022-10-12,Rice,Grocery,50,93.4348255529216,390
2022-10-12,Eggs,Dairy,59,167.01415920410548,268
2022-10-12,Soap,Personal Care,49,98.08819412525547,429
2022-10-12,Shampoo,Personal Care,77,62.282321372732916,363
2022-10-13,Milk,Dairy,77,74.26388379028413,376
2022-10-13,Bread,Bakery,51,135.7440384291407,417
2022-10-13,Rice,Grocery,80,142.9115089469495,454
2022-10-13,Eggs,Dairy,58,75.17982917873361,470
2022-10-13,Soap,Personal Care,81,17.561454193773983,458
2022-10-13,Shampoo,Personal Care,73,179.25810817503037,407
2022-10-14,Milk,Dairy,72,24.624144771523298,354
2022-10-14,Bread,Bakery,50,169.37947398540138,463
2022-10-14,Rice,Grocery,46,46.57369862080714,220
