user_id,date,category,sub_category,amount,payment_method,location,income,budget,year,month,day,weekday,is_weekend
1008,2023-11-09 05:03:14,Bills,Electricity,1717.63,Card,Online,50000,20000,2023,11,9,Thursday,False
1016,2023-01-29 22:21:43,Health,Doctor,951.48,Cash,Mall,50000,20000,2023,1,29,Sunday,True
1007,2023-03-04 04:59:50,Shopping,Electronics,3959.01,Card,Restaurant,50000,25000,2023,3,4,Saturday,True
1016,2024-10-01 15:42:51,Others,Misc,3310.6,UPI,Restaurant,30000,20000,2024,10,1,Tuesday,False
1006,2023-05-21 00:05:43,Entertainment,Subscriptions,2516.07,Card,Restaurant,50000,30000,2023,5,21,Sunday,True
1003,2023-05-14 01:36:40,Food,Groceries,2799.05,Cash,Store,40000,20000,2023,5,14,Sunday,True
1014,2024-07-10 01:35:12,Rent,House Rent,15788.03,Cash,Mall,40000,20000,2024,7,10,Wednesday,False
1008,2024-08-25 10:48:46,Food,Snacks,1180.85,Card,Store,50000,20000,2024,8,25,Sunday,True
1008,2024-05-31 12:26:32,Shopping,Accessories,4981.85,Card,Store,30000,25000,2024,5,31,Friday,False
1014,2024-12-17 14:49:03,Bills,Internet,4875.23,Cash,Restaurant,40000,20000,2024,12,17,Tuesday,False
1005,2023-10-22 16:13:57,Health,Medicine,3269.11,Card,Restaurant,60000,30000,2023,10,22,Sunday,True
1009,2024-09-06 05:49:48,Others,Misc,1037.74,Cash,Mall,60000,30000,2024,9,6,Friday,False
1011,2024-02-08 09:34:56,Entertainment,Movies,3417.13,Card,Store,30000,20000,2024,2,8,Thursday,False
1016,2024-01-27 04:02:26,Entertainment,Games,407.38,UPI,Mall,30000,25000,2024,1,27,Saturday,True
1014,2024-05-11 21:29:33,Entertainment,Subscriptions,201.73,Cash,Store,30000,25000,2024,5,11,Saturday,True
1002,2023-05-20 09:33:39,Others,Misc,1325.53,Card,Mall,40000,25000,2023,5,20,Saturday,True
1016,2024-02-25 02:06:17,Health,Doctor,2339.98,Card,Online,50000,30000,2024,2,25,Sunday,True
1014,2024-04-07 02:36:20,Food,Restaurant,4347.95,Card,Store,50000,30000,2024,4,7,Sunday,True
1017,2024-06-06 18:53:09,Rent,House Rent,15907.54,Card,Online,40000,30000,2024,6,6,Thursday,False
1019,2023-12-27 08:02:49,Entertainment,Movies,3726.4,Cash,Online,40000,20000,2023,12,27,Wednesday,False
1010,2023-11-25 07:50:07,Health,Medicine,2156.19,UPI,Store,50000,25000,2023,11,25,Saturday,True
1005,2024-01-16 00:44:49,Health,Medicine,1762.38,Card,Mall,60000,25000,2024,1,16,Tuesday,False
1009,2023-12-30 01:14:48,Education,Courses,1886.64,Card,Online,50000,20000,2023,12,30,Saturday,True
1017,2023-08-20 05:10:28,Entertainment,Movies,4938.87,UPI,Store,50000,20000,2023,8,20,Sunday,True
1013,2024-01-03 03:40:53,Entertainment,Movies,248.54,Card,Store,50000,20000,2024,1,3,Wednesday,False
1012,2023-11-22 18:33:13,Food,Restaurant,4341.81,Card,Restaurant,60000,30000,2023,11,22,Wednesday,False
1001,2023-07-16 09:04:08,Food,Restaurant,2914.44,Card,Restaurant,50000,30000,2023,7,16,Sunday,True
1013,2024-01-24 00:11:07,Transport,Fuel,2221.15,Cash,Mall,60000,30000,2024,1,24,Wednesday,False
1008,2024-08-04 04:29:00,Rent,House Rent,15878.86,UPI,Store,60000,25000,2024,8,4,Sunday,True
1017,2024-04-26 12:29:53,Others,Misc,2459.01,UPI,Mall,50000,30000,2024,4,26,Friday,False
1006,2023-01-03 14:31:43,Food,Snacks,4373.45,UPI,Restaurant,60000,20000,2023,1,3,Tuesday,False
1015,2024-03-01 01:11:51,Entertainment,Subscriptions,4508.47,UPI,Online,50000,30000,2024,3,1,Friday,False
1016,2023-08-27 22:14:55,Transport,Taxi,2137.52,Cash,Restaurant,30000,25000,2023,8,27,Sunday,True
1009,2023-02-01 21:57:42,Food,Groceries,1420.3,Card,Store,40000,20000,2023,2,1,Wednesday,False
1012,2024-01-16 12:16:32,Health,Doctor,2982.13,Cash,Mall,50000,25000,2024,1,16,Tuesday,False
1018,2023-02-28 21:41:39,Transport,Bus,4566.2,Card,Store,30000,20000,2023,2,28,Tuesday,False
1012,2024-04-30 07:07:54,Education,Books,1092.78,UPI,Online,60000,30000,2024,4,30,Tuesday,False
1019,2023-11-07 06:20:43,Bills,Internet,3133.68,Card,Mall,50000,30000,2023,11,7,Tuesday,False
1003,2023-06-30 06:46:22,Others,Misc,3176.22,UPI,Mall,60000,30000,2023,6,30,Friday,False
1010,2023-11-28 09:44:12,Rent,House Rent,15996.7,Card,Online,60000,25000,2023,11,28,Tuesday,False
1019,2024-12-16 19:23:30,Food,Groceries,701.26,Cash,Mall,30000,20000,2024,12,16,Monday,False
1003,2024-12-07 15:35:52,Travel,Flights,11305.72,UPI,Store,30000,25000,2024,12,7,Saturday,True
1020,2023-08-15 02:50:31,Entertainment,Subscriptions,4549.71,Card,Store,50000,25000,2023,8,15,Tuesday,False
1015,2024-01-19 14:45:34,Bills,Electricity,939.43,UPI,Restaurant,60000,20000,2024,1,19,Friday,False
1005,2023-04-03 12:13:45,Food,Groceries,1225.84,Cash,Store,50000,25000,2023,4,3,Monday,False
1010,2024-06-13 01:46:51,Travel,Hotel,14628.14,UPI,Online,40000,30000,2024,6,13,Thursday,False
1019,2023-01-19 16:30:08,Entertainment,Movies,945.84,Cash,Restaurant,60000,25000,2023,1,19,Thursday,False
1002,2023-11-06 18:28:19,Travel,Flights,13107.01,Card,Mall,40000,25000,2023,11,6,Monday,False
1016,2024-06-20 06:59:58,Others,Misc,2486.78,Cash,Online,40000,25000,2024,6,20,Thursday,False
1019,2023-04-22 20:11:37,Health,Medicine,1273.79,Cash,Mall,60000,20000,2023,4,22,Saturday,True
1001,2023-09-08 08:29:33,Others,Misc,4360.21,Cash,Mall,30000,25000,2023,9,8,Friday,False
1004,2024-07-15 20:05:43,Education,Books,2254.26,Card,Online,30000,25000,2024,7,15,Monday,False
1017,2024-10-15 05:42:49,Health,Medicine,2598.35,Cash,Online,30000,30000,2024,10,15,Tuesday,False
1002,2023-11-22 17:52:06,Transport,Taxi,1828.21,Card,Online,40000,20000,2023,11,22,Wednesday,False
1009,2024-04-27 12:52:39,Others,Misc,2985.11,UPI,Mall,40000,25000,2024,4,27,Saturday,True
1002,2024-12-27 11:31:13,Entertainment,Movies,859.44,Card,Store,60000,20000,2024,12,27,Friday,False
1008,2024-10-16 20:28:52,Others,Misc,1985.85,UPI,Store,30000,20000,2024,10,16,Wednesday,False
1018,2023-01-19 05:03:51,Entertainment,Games,4848.59,Card,Mall,60000,20000,2023,1,19,Thursday,False
1011,2023-12-01 08:40:37,Transport,Fuel,1327.76,UPI,Mall,60000,20000,2023,12,1,Friday,False
1020,2023-04-24 20:37:49,Others,Misc,3300.85,Cash,Online,30000,20000,2023,4,24,Monday,False
1011,2023-12-20 01:57:27,Education,Books,1659.69,UPI,Restaurant,40000,20000,2023,12,20,Wednesday,False
1009,2023-03-30 22:04:27,Entertainment,Movies,3878.69,UPI,Mall,40000,30000,2023,3,30,Thursday,False
1020,2024-10-27 11:19:41,Bills,Internet,697.82,Cash,Store,30000,25000,2024,10,27,Sunday,True
1016,2023-10-10 13:46:50,Bills,Internet,4850.61,Card,Store,40000,25000,2023,10,10,Tuesday,False
1013,2024-01-20 03:21:38,Health,Medicine,2296.26,UPI,Store,30000,25000,2024,1,20,Saturday,True
1015,2024-01-27 11:55:42,Entertainment,Subscriptions,1218.45,Card,Store,50000,30000,2024,1,27,Saturday,True
1006,2023-02-15 02:58:56,Transport,Fuel,413.81,UPI,Online,60000,25000,2023,2,15,Wednesday,False
1020,2023-03-11 12:21:16,Education,Courses,890.3,Cash,Mall,50000,30000,2023,3,11,Saturday,True
1014,2023-11-25 19:59:54,Education,Courses,2622.88,UPI,Mall,30000,25000,2023,11,25,Saturday,True
1005,2023-08-16 10:32:35,Entertainment,Subscriptions,1718.17,Cash,Restaurant,40000,25000,2023,8,16,Wednesday,False
1020,2023-04-15 15:41:08,Others,Misc,4152.97,Cash,Store,50000,25000,2023,4,15,Saturday,True
1010,2023-12-12 00:05:48,Others,Misc,2182.89,Cash,Store,50000,30000,2023,12,12,Tuesday,False
1014,2023-11-25 19:17:59,Transport,Fuel,1281.14,Card,Online,50000,20000,2023,11,25,Saturday,True
1015,2023-03-02 04:41:23,Rent,House Rent,14257.17,UPI,Store,40000,25000,2023,3,2,Thursday,False
1004,2023-02-14 01:28:54,Bills,Internet,3548.55,Card,Mall,40000,20000,2023,2,14,Tuesday,False
1011,2024-11-11 14:03:24,Health,Doctor,876.86,Card,Restaurant,30000,30000,2024,11,11,Monday,False
1007,2024-04-11 18:32:57,Travel,Flights,4179.05,Cash,Store,30000,25000,2024,4,11,Thursday,False
1003,2024-09-24 03:30:51,Education,Books,231.52,Card,Store,30000,30000,2024,9,24,Tuesday,False
1007,2024-09-09 06:04:50,Shopping,Electronics,3695.19,UPI,Mall,60000,20000,2024,9,9,Monday,False
1008,2024-09-19 09:30:17,Entertainment,Games,3335.83,Cash,Store,60000,20000,2024,9,19,Thursday,False
1007,2024-06-13 01:43:03,Bills,Water,2399.42,UPI,Online,50000,25000,2024,6,13,Thursday,False
1005,2024-09-29 15:16:03,Transport,Fuel,4228.64,Cash,Restaurant,60000,25000,2024,9,29,Sunday,True
1007,2023-10-14 06:45:38,Transport,Bus,4038.07,Card,Mall,30000,25000,2023,10,14,Saturday,True
1001,2024-01-09 10:00:32,Bills,Water,2947.5,Card,Mall,30000,30000,2024,1,9,Tuesday,False
1011,2023-06-21 22:08:02,Education,Courses,4347.94,UPI,Store,30000,30000,2023,6,21,Wednesday,False
1014,2023-08-01 09:47:11,Education,Books,1068.91,Card,Mall,60000,25000,2023,8,1,Tuesday,False
1015,2023-08-28 07:49:00,Entertainment,Subscriptions,604.0,Card,Store,50000,30000,2023,8,28,Monday,False
1009,2024-07-21 16:05:15,Rent,House Rent,9046.24,Cash,Restaurant,50000,25000,2024,7,21,Sunday,True
1007,2023-12-13 09:00:12,Shopping,Clothing,332.58,Card,Mall,60000,25000,2023,12,13,Wednesday,False
1018,2023-11-07 21:27:44,Entertainment,Subscriptions,2679.29,UPI,Online,60000,25000,2023,11,7,Tuesday,False
1007,2024-02-16 01:02:38,Bills,Water,4686.2,UPI,Mall,50000,25000,2024,2,16,Friday,False
1011,2023-09-30 09:44:34,Health,Doctor,244.75,Cash,Restaurant,50000,20000,2023,9,30,Saturday,True
1019,2023-11-18 21:43:27,Entertainment,Games,654.44,Cash,Mall,50000,25000,2023,11,18,Saturday,True
1014,2023-10-14 19:19:17,Transport,Bus,2288.39,UPI,Restaurant,40000,30000,2023,10,14,Saturday,True
1004,2024-08-27 16:11:56,Transport,Taxi,4672.68,Card,Online,30000,20000,2024,8,27,Tuesday,False
1005,2024-09-11 07:00:38,Rent,House Rent,9742.34,Card,Store,30000,20000,2024,9,11,Wednesday,False
1006,2023-10-09 23:15:51,Others,Misc,2560.81,Card,Online,50000,25000,2023,10,9,Monday,False
1016,2024-06-24 03:04:21,Shopping,Accessories,255.79,Card,Mall,60000,20000,2024,6,24,Monday,False
1011,2023-04-21 20:28:30,Travel,Flights,3928.46,Card,Store,40000,20000,2023,4,21,Friday,False
1007,2023-11-30 03:22:47,Health,Doctor,4933.82,Cash,Online,30000,25000,2023,11,30,Thursday,False
1006,2023-11-11 16:45:13,Transport,Bus,4827.34,UPI,Online,60000,25000,2023,11,11,Saturday,True
1002,2024-05-20 10:38:37,Entertainment,Subscriptions,74.45,Card,Store,60000,20000,2024,5,20,Monday,False
1016,2023-08-18 22:55:15,Health,Medicine,4761.47,UPI,Online,40000,20000,2023,8,18,Friday,False
1001,2023-09-11 14:01:31,Rent,House Rent,14586.8,UPI,Restaurant,60000,25000,2023,9,11,Monday,False
1013,2023-10-06 10:41:55,Food,Restaurant,4346.2,Card,Restaurant,60000,25000,2023,10,6,Friday,False
1016,2024-10-18 04:13:30,Travel,Flights,7911.62,Cash,Online,40000,20000,2024,10,18,Friday,False
1020,2023-02-11 07:53:27,Food,Restaurant,2602.2,Card,Restaurant,30000,20000,2023,2,11,Saturday,True
1017,2023-06-15 04:12:08,Food,Snacks,2469.79,Card,Online,60000,25000,2023,6,15,Thursday,False
1004,2024-05-20 06:38:16,Others,Misc,3350.98,Card,Mall,40000,20000,2024,5,20,Monday,False
1018,2024-07-04 01:20:52,Travel,Flights,3815.47,UPI,Store,40000,30000,2024,7,4,Thursday,False
1009,2024-12-24 04:32:55,Shopping,Clothing,198.37,UPI,Store,30000,30000,2024,12,24,Tuesday,False
1011,2024-01-15 13:36:04,Food,Restaurant,1574.25,Card,Restaurant,30000,25000,2024,1,15,Monday,False
1012,2024-02-27 20:54:48,Food,Restaurant,3538.17,UPI,Restaurant,40000,30000,2024,2,27,Tuesday,False
1014,2023-07-28 22:04:42,Transport,Bus,1049.17,Cash,Mall,40000,25000,2023,7,28,Friday,False
1016,2023-08-13 13:21:16,Health,Doctor,3383.49,UPI,Restaurant,60000,20000,2023,8,13,Sunday,True
1019,2024-01-12 08:20:38,Education,Books,4851.06,Card,Mall,40000,20000,2024,1,12,Friday,False
1004,2024-05-20 04:18:13,Others,Misc,514.81,Cash,Restaurant,40000,25000,2024,5,20,Monday,False
1003,2023-11-07 11:30:46,Health,Medicine,3379.38,Cash,Mall,50000,30000,2023,11,7,Tuesday,False
1013,2023-04-05 04:50:15,Travel,Flights,7768.75,Card,Restaurant,40000,30000,2023,4,5,Wednesday,False
1020,2023-08-16 14:04:16,Travel,Flights,13285.85,Cash,Online,40000,20000,2023,8,16,Wednesday,False
1016,2024-02-22 07:26:28,Transport,Taxi,926.89,UPI,Restaurant,30000,25000,2024,2,22,Thursday,False
1005,2023-06-05 17:16:13,Others,Misc,3478.5,UPI,Online,60000,30000,2023,6,5,Monday,False
1009,2024-02-26 15:18:05,Rent,House Rent,17571.73,Cash,Online,30000,20000,2024,2,26,Monday,False
1005,2023-07-03 06:33:40,Health,Medicine,4725.84,Cash,Online,40000,20000,2023,7,3,Monday,False
1003,2024-06-30 05:00:26,Others,Misc,3432.08,Cash,Restaurant,40000,25000,2024,6,30,Sunday,True
1005,2023-05-12 14:37:09,Travel,Flights,8463.27,Cash,Mall,60000,20000,2023,5,12,Friday,False
1011,2024-11-13 18:58:51,Transport,Fuel,3108.34,Card,Mall,60000,25000,2024,11,13,Wednesday,False
1007,2023-07-27 12:43:10,Education,Courses,4351.08,UPI,Store,40000,20000,2023,7,27,Thursday,False
1001,2024-02-17 09:24:28,Others,Misc,2874.52,Card,Store,50000,30000,2024,2,17,Saturday,True
1015,2024-11-21 04:57:11,Rent,House Rent,5455.81,UPI,Online,60000,20000,2024,11,21,Thursday,False
1010,2023-06-14 18:04:33,Health,Doctor,4658.2,UPI,Store,30000,30000,2023,6,14,Wednesday,False
1014,2024-12-21 23:45:28,Rent,House Rent,15342.9,UPI,Restaurant,50000,30000,2024,12,21,Saturday,True
1003,2024-11-30 21:43:20,Others,Misc,3398.74,Card,Online,30000,30000,2024,11,30,Saturday,True
1017,2024-08-03 16:33:40,Bills,Internet,1117.59,Cash,Online,30000,20000,2024,8,3,Saturday,True
1017,2023-11-18 02:18:04,Entertainment,Movies,3311.48,UPI,Mall,60000,20000,2023,11,18,Saturday,True
1012,2024-11-10 21:08:08,Rent,House Rent,10907.97,Cash,Mall,30000,25000,2024,11,10,Sunday,True
1017,2024-02-25 17:11:01,Others,Misc,3273.6,Cash,Online,40000,30000,2024,2,25,Sunday,True
1002,2024-02-07 02:47:56,Health,Medicine,577.64,Cash,Store,60000,25000,2024,2,7,Wednesday,False
1006,2024-04-15 11:11:32,Food,Restaurant,3306.33,Cash,Restaurant,30000,30000,2024,4,15,Monday,False
1003,2023-02-13 22:00:18,Rent,House Rent,19991.21,Card,Store,60000,30000,2023,2,13,Monday,False
1011,2023-11-20 03:25:52,Rent,House Rent,5723.18,Cash,Store,30000,20000,2023,11,20,Monday,False
1017,2024-12-13 13:20:33,Entertainment,Subscriptions,4887.01,Card,Online,30000,25000,2024,12,13,Friday,False
1012,2024-08-18 03:45:00,Transport,Fuel,2064.19,UPI,Restaurant,50000,25000,2024,8,18,Sunday,True
1010,2023-10-21 06:39:36,Entertainment,Subscriptions,4360.23,Card,Store,50000,30000,2023,10,21,Saturday,True
1002,2023-08-25 02:51:07,Food,Groceries,3922.81,Cash,Mall,50000,30000,2023,8,25,Friday,False
1004,2023-02-04 18:15:43,Food,Restaurant,2856.73,Card,Online,60000,25000,2023,2,4,Saturday,True
1018,2023-03-03 23:11:23,Rent,House Rent,16076.74,Card,Mall,50000,25000,2023,3,3,Friday,False
1001,2024-04-21 10:09:54,Transport,Bus,4398.65,Card,Restaurant,40000,25000,2024,4,21,Sunday,True
1001,2023-09-09 20:09:55,Travel,Flights,7253.82,Cash,Mall,60000,25000,2023,9,9,Saturday,True
1001,2023-12-01 16:11:35,Food,Groceries,1668.81,UPI,Restaurant,40000,25000,2023,12,1,Friday,False
1003,2023-03-03 21:12:40,Education,Courses,3354.59,Card,Store,40000,30000,2023,3,3,Friday,False
1015,2023-07-18 07:22:22,Health,Doctor,4048.84,Card,Online,50000,30000,2023,7,18,Tuesday,False
1002,2024-04-20 22:44:37,Others,Misc,3823.31,UPI,Mall,30000,30000,2024,4,20,Saturday,True
1001,2024-11-01 08:09:10,Travel,Flights,12371.58,Cash,Restaurant,60000,30000,2024,11,1,Friday,False
1017,2023-10-28 03:12:24,Travel,Flights,7662.58,Cash,Mall,60000,20000,2023,10,28,Saturday,True
1008,2023-10-24 23:19:26,Rent,House Rent,17267.51,UPI,Mall,30000,30000,2023,10,24,Tuesday,False
1004,2023-01-31 15:49:48,Rent,House Rent,6803.14,UPI,Store,50000,25000,2023,1,31,Tuesday,False
1007,2023-03-14 08:11:53,Shopping,Clothing,2745.22,Card,Mall,40000,25000,2023,3,14,Tuesday,False
1005,2024-12-01 01:16:12,Health,Medicine,78.51,Card,Mall,50000,25000,2024,12,1,Sunday,True
1014,2023-12-16 13:07:53,Bills,Electricity,1656.7,Card,Store,60000,20000,2023,12,16,Saturday,True
1016,2024-07-08 23:43:47,Bills,Internet,1863.98,UPI,Restaurant,40000,25000,2024,7,8,Monday,False
1011,2023-07-12 22:34:14,Others,Misc,2011.05,UPI,Mall,30000,30000,2023,7,12,Wednesday,False
1014,2024-02-12 04:40:32,Shopping,Electronics,3492.56,Card,Online,40000,20000,2024,2,12,Monday,False
1004,2023-09-29 22:51:28,Travel,Flights,7051.26,UPI,Online,50000,30000,2023,9,29,Friday,False
1006,2023-01-10 10:12:20,Education,Courses,2271.03,Card,Mall,50000,25000,2023,1,10,Tuesday,False
1004,2024-05-07 01:54:08,Others,Misc,1225.84,UPI,Store,60000,30000,2024,5,7,Tuesday,False
1019,2023-07-05 10:51:40,Travel,Hotel,6852.27,Cash,Online,50000,30000,2023,7,5,Wednesday,False
1018,2023-08-16 10:36:16,Education,Courses,1174.98,UPI,Online,50000,30000,2023,8,16,Wednesday,False
1016,2024-09-01 10:35:04,Education,Books,412.32,Cash,Restaurant,50000,30000,2024,9,1,Sunday,True
1006,2023-06-21 06:16:13,Food,Groceries,3037.07,Card,Mall,30000,20000,2023,6,21,Wednesday,False
1015,2023-09-28 10:25:13,Shopping,Electronics,3357.65,Card,Mall,50000,20000,2023,9,28,Thursday,False
1018,2023-04-30 02:49:05,Others,Misc,3116.48,UPI,Online,60000,25000,2023,4,30,Sunday,True
1014,2023-08-17 14:46:19,Shopping,Accessories,2344.3,UPI,Online,40000,20000,2023,8,17,Thursday,False
1006,2023-08-13 03:18:15,Food,Snacks,1929.94,Card,Store,30000,20000,2023,8,13,Sunday,True
1016,2024-01-09 20:52:41,Travel,Flights,13223.34,Cash,Store,40000,30000,2024,1,9,Tuesday,False
1012,2023-04-01 05:05:30,Entertainment,Subscriptions,2619.45,Card,Online,30000,25000,2023,4,1,Saturday,True
1010,2024-12-17 23:25:43,Health,Doctor,2421.95,Cash,Online,30000,30000,2024,12,17,Tuesday,False
1003,2024-09-20 04:59:30,Food,Snacks,176.93,Card,Restaurant,40000,20000,2024,9,20,Friday,False
1007,2023-11-25 16:28:34,Shopping,Accessories,1739.18,UPI,Store,40000,20000,2023,11,25,Saturday,True
1020,2023-02-13 08:11:42,Entertainment,Games,1931.97,UPI,Store,50000,20000,2023,2,13,Monday,False
1009,2023-01-28 23:43:53,Transport,Bus,2024.17,Cash,Restaurant,60000,25000,2023,1,28,Saturday,True
1009,2024-01-19 10:04:05,Others,Misc,2921.85,UPI,Store,50000,25000,2024,1,19,Friday,False
1008,2023-01-01 23:30:45,Health,Medicine,2691.33,Card,Restaurant,50000,25000,2023,1,1,Sunday,True
1003,2024-10-15 22:26:07,Others,Misc,3059.13,Card,Restaurant,50000,30000,2024,10,15,Tuesday,False
1005,2023-06-26 12:46:06,Bills,Water,3836.17,Cash,Restaurant,40000,20000,2023,6,26,Monday,False
1008,2024-04-20 17:15:12,Others,Misc,4074.28,Cash,Store,50000,25000,2024,4,20,Saturday,True
1012,2023-09-19 20:36:35,Food,Restaurant,3604.71,Card,Restaurant,50000,25000,2023,9,19,Tuesday,False
1007,2023-10-16 13:55:26,Entertainment,Movies,4779.84,UPI,Online,50000,25000,2023,10,16,Monday,False
1013,2024-04-11 14:49:03,Education,Courses,140.25,UPI,Online,30000,20000,2024,4,11,Thursday,False
1015,2024-04-11 00:04:57,Rent,House Rent,7936.67,UPI,Mall,60000,30000,2024,4,11,Thursday,False
1013,2023-12-04 17:38:09,Education,Books,87.44,UPI,Restaurant,30000,30000,2023,12,4,Monday,False
1008,2023-04-23 15:54:05,Health,Doctor,3255.0,UPI,Store,60000,30000,2023,4,23,Sunday,True
1015,2023-12-30 12:49:49,Health,Doctor,4495.25,UPI,Online,50000,20000,2023,12,30,Saturday,True
1004,2023-02-20 02:47:28,Education,Books,1255.24,Card,Mall,60000,25000,2023,2,20,Monday,False
1018,2023-01-27 18:13:18,Travel,Flights,14051.45,Cash,Store,50000,25000,2023,1,27,Friday,False
1014,2024-11-17 10:43:54,Food,Snacks,348.32,UPI,Store,50000,20000,2024,11,17,Sunday,True
1010,2024-06-06 15:28:24,Food,Groceries,4675.46,Cash,Online,40000,25000,2024,6,6,Thursday,False
1009,2023-03-18 07:24:51,Entertainment,Games,1790.53,Card,Online,50000,30000,2023,3,18,Saturday,True
1012,2024-11-09 06:38:56,Rent,House Rent,6521.31,UPI,Store,30000,20000,2024,11,9,Saturday,True
1004,2023-08-05 10:52:50,Transport,Fuel,2455.07,Cash,Store,50000,25000,2023,8,5,Saturday,True
1007,2024-11-19 12:49:43,Health,Doctor,1321.04,Card,Online,40000,20000,2024,11,19,Tuesday,False
1020,2024-11-07 18:28:31,Shopping,Clothing,1460.12,UPI,Store,30000,20000,2024,11,7,Thursday,False
1014,2023-05-24 23:14:56,Food,Groceries,1571.09,Cash,Store,40000,25000,2023,5,24,Wednesday,False
1020,2023-03-02 01:54:33,Bills,Internet,4024.98,Cash,Restaurant,60000,25000,2023,3,2,Thursday,False
1015,2023-08-17 07:44:08,Education,Courses,2718.85,Card,Restaurant,30000,25000,2023,8,17,Thursday,False
1013,2024-11-04 03:44:51,Rent,House Rent,9669.62,UPI,Online,30000,20000,2024,11,4,Monday,False
1011,2023-10-16 10:42:52,Entertainment,Games,3071.15,UPI,Online,30000,30000,2023,10,16,Monday,False
1012,2024-03-15 12:09:15,Travel,Flights,11309.96,Cash,Restaurant,30000,25000,2024,3,15,Friday,False
1018,2023-11-05 05:12:46,Health,Medicine,1399.49,Cash,Online,40000,20000,2023,11,5,Sunday,True
1008,2024-08-28 13:21:39,Transport,Bus,2097.07,Card,Online,40000,30000,2024,8,28,Wednesday,False
1018,2023-11-26 21:18:14,Education,Courses,653.34,Cash,Mall,40000,25000,2023,11,26,Sunday,True
1012,2024-11-01 09:57:14,Rent,House Rent,7717.24,Cash,Store,50000,20000,2024,11,1,Friday,False
1010,2023-10-30 06:53:46,Travel,Flights,10854.53,Cash,Mall,50000,25000,2023,10,30,Monday,False
1001,2024-04-22 08:19:35,Rent,House Rent,7721.58,Cash,Online,60000,25000,2024,4,22,Monday,False
1009,2024-01-27 11:56:07,Shopping,Accessories,2649.56,Cash,Restaurant,30000,20000,2024,1,27,Saturday,True
1018,2023-10-17 22:13:23,Education,Courses,3559.78,Cash,Restaurant,40000,25000,2023,10,17,Tuesday,False
1005,2023-06-10 18:02:18,Others,Misc,579.04,Card,Mall,60000,30000,2023,6,10,Saturday,True
1018,2023-07-21 13:09:40,Education,Books,2858.2,Cash,Online,50000,20000,2023,7,21,Friday,False
