Employee_ID,Age,Gender,Department,Education_Level,Experience_Years,Salary,Training_Hours,Projects_Completed,Overtime_Hours,Absenteeism_Days,Last_Performance_Score,Performance_Level
2010,31,Male,IT,Bachelors,15,35329,7,5,10,14,2,Low
2011,46,Female,Marketing,Masters,29,35791,84,18,7,16,5,Medium
2012,23,Female,Sales,Masters,0,72627,17,9,25,2,5,Medium
2013,46,Female,Marketing,Bachelors,22,148885,77,0,1,17,5,Medium
2014,54,Male,IT,Bachelors,27,165444,14,15,27,10,3,Medium
2015,57,Female,HR,Bachelors,5,199541,25,3,47,5,2,Low
2016,52,Female,IT,Bachelors,10,129554,52,8,9,11,1,Low
2017,35,Female,Finance,PhD,15,150436,43,17,49,16,4,Medium
2018,22,Male,Finance,Masters,4,107073,31,16,38,13,3,Medium
2019,37,Female,Marketing,Bachelors,15,54370,27,14,36,5,2,Low
2020,24,Male,Marketing,Masters,6,71408,38,18,38,9,4,Medium
2021,56,Female,Sales,Bachelors,18,110941,31,6,20,15,1,Low
2022,27,Male,Sales,Masters,0,174775,76,17,27,17,4,Medium
2023,46,Female,Finance,Masters,8,166306,78,5,37,19,5,Medium
2024,34,Female,HR,Bachelors,17,158604,17,18,32,5,5,Medium
2025,55,Male,IT,Bachelors,12,55416,69,11,10,18,3,Medium
2026,29,Male,Sales,Masters,25,92439,10,2,44,2,4,Medium
2027,42,Male,Sales,Masters,14,38242,31,0,43,11,5,Medium
2028,55,Female,HR,Masters,2,99324,19,4,0,15,3,Medium
2029,25,Female,HR,PhD,23,55249,96,0,46,2,3,Medium
2030,46,Female,Marketing,Bachelors,27,120124,39,7,32,15,3,Medium
2031,36,Female,IT,PhD,9,115049,7,6,2,3,1,Low
2032,25,Male,HR,PhD,8,105078,34,14,25,19,5,Medium
2033,33,Female,Sales,Bachelors,12,52294,68,10,14,12,5,Medium
2034,53,Female,Sales,Bachelors,15,154756,98,17,40,3,2,High
2035,53,Female,Finance,PhD,2,174867,77,13,13,3,1,High
2036,49,Female,HR,Bachelors,21,161503,20,8,22,6,5,Medium
2037,34,Female,Marketing,Masters,22,109627,23,4,7,11,5,Medium
2038,52,Female,IT,Masters,14,110381,16,3,35,1,2,Low
2039,35,Female,Marketing,PhD,16,110027,17,11,19,15,4,Medium
2040,41,Male,Sales,PhD,13,90366,97,0,5,6,4,Medium
2041,39,Female,Marketing,Bachelors,6,114176,11,12,32,18,1,Low
2042,50,Female,Sales,Bachelors,19,139667,15,0,27,10,3,Medium
2043,27,Female,Sales,PhD,15,92870,3,2,49,0,2,Low
2044,53,Female,Sales,PhD,20,67387,88,7,37,8,2,Low
2045,50,Male,Sales,Masters,7,29304,33,17,29,4,5,Medium
2046,23,Male,Sales,Masters,3,37032,91,15,45,16,5,Medium
2047,44,Male,Finance,Bachelors,19,111291,45,19,42,0,2,Low
2048,40,Male,Marketing,Masters,23,132889,74,19,16,16,3,Medium
2049,52,Male,Finance,Bachelors,14,79486,76,15,8,11,4,Medium
2050,26,Male,Finance,Bachelors,4,85552,30,1,27,12,1,Low
2051,40,Female,HR,Bachelors,12,180726,24,16,6,10,4,Medium
2052,55,Male,HR,Masters,5,59244,73,9,45,12,1,Low
2053,31,Male,HR,PhD,27,157014,23,6,27,12,3,Medium
2054,46,Female,IT,PhD,26,70697,64,9,16,5,2,Low
2055,23,Male,HR,Masters,29,146031,24,18,39,5,3,Medium
2056,32,Female,Marketing,PhD,4,22693,27,19,47,19,2,Low
2057,52,Female,Finance,Bachelors,16,101098,35,8,43,9,5,Medium
2058,36,Male,Marketing,PhD,6,26259,81,16,43,18,1,Low
2059,30,Female,HR,Masters,5,139746,5,8,4,2,5,Medium
2060,44,Male,IT,PhD,1,127772,65,8,4,6,2,Low
2061,40,Male,IT,Bachelors,10,137928,66,4,13,4,1,Low
2062,30,Female,Finance,Bachelors,6,156014,71,6,5,7,1,Low
2063,56,Female,Marketing,Masters,21,67419,94,10,6,4,5,Medium
2064,42,Male,Sales,Masters,20,122092,47,7,16,11,1,Low
2065,30,Female,Marketing,Masters,7,76105,82,13,8,3,2,High
2066,49,Female,HR,Bachelors,4,178455,69,1,30,18,2,Low
2067,28,Male,Sales,PhD,26,43404,77,9,21,17,5,Medium
2068,37,Male,IT,PhD,17,92656,66,15,44,2,3,High
2069,37,Female,Finance,Masters,21,156774,47,15,8,6,2,Low
2070,54,Male,Finance,PhD,15,120965,64,18,15,7,2,Low
2071,25,Male,IT,PhD,13,76332,43,10,35,14,1,Low
2072,25,Male,HR,Masters,11,190491,93,5,33,16,1,Low
2073,38,Male,IT,Masters,16,123182,62,5,44,18,2,Low
2074,58,Male,HR,Bachelors,4,131395,45,6,12,3,5,Medium
2075,50,Male,Sales,Bachelors,13,122619,18,15,18,15,3,Medium
2076,57,Male,IT,Bachelors,5,128269,63,12,11,12,1,Low
2077,59,Female,HR,Bachelors,14,93844,82,2,35,11,1,Low
2078,58,Male,Sales,PhD,6,190314,72,8,9,3,3,Medium
2079,56,Female,IT,PhD,13,144983,70,2,15,11,1,Low
2080,28,Female,Finance,Bachelors,17,54142,49,5,27,16,5,Medium
2081,48,Female,IT,Bachelors,0,129699,62,16,18,8,1,Low
2082,49,Male,Marketing,Masters,5,116226,40,2,39,11,1,Low
2083,43,Male,IT,PhD,2,27393,6,1,5,14,2,Low
2084,35,Female,Marketing,PhD,4,122281,8,11,3,19,5,Medium
2085,28,Male,Sales,Bachelors,11,179965,3,5,29,1,5,Medium
2086,58,Female,IT,PhD,10,29388,88,9,38,8,2,Low
2087,43,Male,Sales,Masters,12,82969,48,10,30,13,4,Medium
2088,26,Male,Sales,Masters,15,56660,75,15,45,3,3,High
2089,23,Female,HR,PhD,17,109244,5,15,26,3,5,Medium
2090,48,Female,Sales,Bachelors,16,175798,81,17,44,5,4,Medium
2091,42,Female,Sales,PhD,16,99544,20,8,20,4,3,Medium
2092,59,Male,IT,Masters,28,151183,14,18,36,16,5,Medium
2093,36,Female,IT,Bachelors,10,135370,66,1,8,12,1,Low
2094,42,Male,Finance,PhD,19,37545,65,0,34,19,5,Medium
2095,31,Male,HR,Bachelors,9,191240,55,15,41,16,3,Medium
2096,44,Male,Sales,Bachelors,28,153451,67,17,46,18,4,Medium
2097,26,Female,HR,Masters,15,107346,31,2,20,0,1,Low
2098,22,Female,Marketing,Bachelors,1,192192,65,0,16,16,3,Medium
2099,34,Female,Sales,PhD,16,37809,28,5,23,2,3,Medium
2100,42,Male,HR,Bachelors,21,47967,65,18,30,13,5,Medium
2101,47,Male,Finance,Bachelors,29,160820,33,18,5,11,2,Low
2102,42,Female,Finance,PhD,19,43424,26,10,34,14,2,Low
2103,39,Male,Sales,Masters,9,174986,59,7,49,5,1,Low
2104,58,Male,Marketing,Masters,12,128411,38,4,36,19,3,Medium
2105,53,Female,Finance,PhD,11,170563,43,19,12,1,4,Medium
2106,57,Female,Finance,PhD,14,90069,81,8,24,3,1,Low
2107,38,Female,Marketing,Masters,6,109119,35,14,31,12,1,Low
2108,56,Male,HR,Bachelors,26,57049,18,13,0,12,5,Medium
2109,32,Male,Finance,PhD,21,47821,90,3,48,16,4,Medium
2110,42,Male,IT,Bachelors,20,115797,44,7,34,5,3,Medium
2111,47,Male,Finance,PhD,25,181017,83,19,18,10,3,Medium
2112,25,Male,HR,Masters,27,168456,20,16,11,18,3,Medium
2113,55,Female,HR,Bachelors,12,179482,22,1,39,15,1,Low
2114,39,Male,Sales,Bachelors,11,97734,93,19,39,7,5,Medium
2115,56,Male,IT,PhD,11,158241,88,15,46,0,1,High
2116,50,Male,HR,Bachelors,27,191201,94,9,42,9,2,Low
2117,50,Female,Marketing,PhD,1,117445,26,1,19,1,2,Low
2118,59,Female,IT,Masters,4,23830,97,10,32,18,3,Medium
2119,42,Female,IT,Bachelors,24,106940,71,9,28,13,5,Medium
2120,34,Male,Marketing,PhD,24,178829,18,18,15,2,3,Medium
2121,38,Female,Finance,Bachelors,1,83867,40,13,13,8,3,Medium
2122,30,Female,Marketing,PhD,22,186722,25,10,6,7,1,Low
2123,22,Female,Marketing,PhD,25,184838,27,8,5,10,3,Medium
2124,23,Male,Finance,PhD,29,52419,63,6,20,14,3,Medium
2125,50,Female,Finance,Masters,19,36668,67,14,35,5,5,Medium
2126,54,Male,Finance,Bachelors,12,167318,94,19,21,1,5,High
2127,31,Male,Finance,Masters,28,44996,79,16,39,0,5,High
2128,42,Female,Finance,PhD,2,71312,50,2,18,2,3,Medium
2129,49,Male,Marketing,PhD,10,154137,73,14,24,17,5,Medium
2130,32,Female,Sales,Masters,15,30467,47,13,2,13,5,Medium
2131,55,Male,Sales,Masters,0,172079,9,7,35,16,4,Medium
2132,29,Female,HR,Bachelors,18,48702,72,3,44,1,4,Medium
2133,43,Female,Sales,PhD,10,114369,38,9,33,18,2,Low
2134,29,Female,Sales,Masters,8,95569,99,1,10,8,1,Low
2135,36,Male,Marketing,PhD,13,73952,99,13,47,7,1,Low
2136,38,Female,Finance,PhD,8,54169,18,7,41,9,5,Medium
2137,44,Male,Finance,Bachelors,6,36829,63,9,46,8,2,Low
2138,45,Female,Marketing,Bachelors,15,24522,18,17,26,7,2,Low
2139,40,Male,Sales,Bachelors,2,105687,75,14,41,6,4,Medium
2140,26,Male,Marketing,Masters,28,186391,61,4,1,5,2,Low
2141,53,Female,HR,PhD,18,140334,12,12,5,1,3,Medium
2142,22,Female,Finance,Masters,3,177615,24,17,45,8,5,Medium
2143,44,Female,IT,Masters,6,138576,99,1,1,8,3,Medium
2144,58,Female,HR,Bachelors,22,137419,88,12,41,18,1,Low
2145,29,Female,HR,PhD,27,181545,91,13,16,8,4,Medium
2146,34,Male,Marketing,PhD,11,27699,41,9,39,1,3,Medium
2147,29,Female,Sales,Bachelors,29,88165,38,3,47,18,5,Medium
2148,44,Female,Finance,PhD,17,191527,29,14,13,15,3,Medium
2149,22,Male,IT,Bachelors,27,95692,4,7,9,13,3,Medium
2150,45,Female,HR,Masters,4,37441,80,14,44,19,2,Low
2151,56,Female,IT,Masters,22,50716,17,13,32,0,4,Medium
2152,45,Male,Sales,Bachelors,22,82175,20,8,41,12,1,Low
2153,38,Female,Sales,Masters,21,26834,85,19,11,1,5,High
2154,26,Female,IT,Masters,25,38179,49,2,31,13,5,Medium
2155,41,Female,Finance,Bachelors,9,46219,5,14,48,0,1,Low
2156,42,Male,Sales,Masters,11,123153,49,16,23,14,5,Medium
2157,52,Female,IT,PhD,7,166854,79,15,13,17,2,Low
2158,57,Male,HR,Masters,18,94967,65,3,4,8,3,Medium
2159,32,Female,IT,Bachelors,14,122454,0,10,4,7,2,Low
2160,36,Male,IT,PhD,0,29496,56,7,46,6,2,Low
2161,40,Female,Marketing,PhD,2,190310,29,2,31,8,2,Low
2162,28,Male,Sales,Masters,26,66025,57,18,44,8,1,Low
2163,49,Male,Finance,PhD,17,79886,51,13,48,10,4,Medium
2164,26,Male,Finance,Bachelors,17,174635,36,8,32,3,1,Low
2165,26,Male,Marketing,PhD,29,23712,47,2,45,6,1,Low
2166,51,Male,Finance,Masters,29,114067,86,3,3,6,2,Low
2167,53,Male,IT,Masters,1,65489,0,3,29,3,4,Medium
2168,29,Female,Marketing,PhD,4,52664,18,10,40,11,1,Low
2169,31,Female,HR,Bachelors,28,163492,45,18,16,16,4,Medium
2170,59,Male,Sales,Bachelors,0,25315,66,15,2,19,2,Low
2171,53,Male,Sales,Masters,9,95033,1,16,12,2,1,Low
2172,49,Male,Sales,Masters,19,137862,55,9,43,8,4,Medium
2173,38,Male,IT,Bachelors,29,99030,16,16,47,4,5,Medium
2174,52,Female,HR,PhD,9,83910,91,15,35,19,1,Low
2175,29,Male,Marketing,PhD,4,141075,81,19,17,15,1,Low
2176,46,Female,Marketing,PhD,17,75919,96,5,22,7,1,Low
2177,30,Female,Sales,PhD,20,155204,78,6,34,15,4,Medium
2178,23,Male,HR,Bachelors,25,147153,21,13,48,18,3,Medium
2179,36,Male,HR,Masters,14,61598,26,10,32,15,1,Low
2180,24,Female,HR,Masters,19,171623,54,11,35,17,5,Medium
2181,57,Female,Finance,PhD,7,88206,31,13,16,14,5,Medium
2182,25,Male,Finance,Bachelors,16,94900,59,4,38,17,2,Low
2183,35,Male,Sales,Bachelors,11,46296,82,4,33,13,3,Medium
2184,46,Male,HR,PhD,20,169138,27,19,11,15,3,Medium
2185,31,Female,HR,PhD,29,179964,27,14,4,4,4,Medium
2186,42,Female,Marketing,PhD,29,95577,73,0,47,7,2,Low
2187,57,Male,Marketing,Masters,26,97173,83,8,39,15,4,Medium
2188,33,Female,Sales,PhD,11,84771,24,2,26,0,2,Low
2189,48,Female,HR,Masters,25,178556,84,3,39,10,3,Medium
2190,23,Male,Sales,Bachelors,0,97865,77,15,12,10,4,Medium
2191,34,Male,Marketing,Bachelors,25,119074,85,6,25,1,2,Low
2192,53,Female,Marketing,Masters,25,178187,25,13,13,18,3,Medium
2193,52,Female,Finance,Masters,3,177110,74,15,31,4,3,High
2194,37,Male,Sales,Masters,7,56622,70,17,10,2,1,High
2195,53,Male,Sales,Masters,0,55886,16,15,37,7,4,Medium
2196,53,Male,HR,PhD,26,160973,81,15,15,3,1,High
2197,55,Male,HR,Bachelors,14,76377,6,1,21,12,3,Medium
2198,32,Male,Finance,PhD,17,102910,55,9,46,13,4,Medium
2199,31,Female,IT,Masters,0,138992,63,6,15,0,4,Medium
2200,36,Female,IT,PhD,10,183878,19,14,12,4,5,Medium
2201,38,Female,IT,PhD,22,168731,37,8,11,6,2,Low
2202,39,Female,Sales,Bachelors,1,174525,74,6,17,5,5,Medium
2203,30,Male,Sales,PhD,0,181570,57,15,28,14,5,Medium
2204,46,Male,Marketing,Bachelors,11,36312,15,2,17,14,3,Medium
2205,35,Male,Sales,Masters,15,21436,50,16,45,7,2,Low
2206,46,Female,Sales,PhD,21,47569,26,7,1,1,5,Medium
2207,43,Female,Sales,Masters,21,136787,50,1,1,13,5,Medium
2208,51,Female,Finance,Bachelors,9,110485,74,19,2,15,4,Medium
2209,41,Male,Sales,Masters,17,197058,15,2,28,9,3,Medium
2210,42,Female,HR,Masters,14,122555,86,7,7,14,5,Medium
2211,53,Male,HR,Bachelors,16,160377,59,1,10,3,2,Low
2212,42,Male,Marketing,Masters,29,52646,75,18,11,11,1,Low
2213,56,Male,Finance,Masters,9,96126,39,16,31,9,1,Low
2214,53,Male,HR,Masters,2,137922,66,4,3,1,3,Medium
2215,51,Male,Finance,PhD,25,60430,1,19,8,3,1,Low
2216,33,Male,Finance,Masters,29,142238,47,16,23,19,4,Medium
2217,39,Female,Marketing,Bachelors,20,88659,51,9,48,5,4,Medium
2218,42,Male,Finance,PhD,15,135341,23,8,15,13,2,Low
2219,34,Male,Sales,PhD,5,24158,92,5,16,2,3,Medium
2220,42,Female,Finance,Bachelors,2,94236,97,10,46,14,3,Medium
2221,29,Male,Marketing,Masters,8,96067,83,1,21,0,1,Low
2222,28,Female,Marketing,PhD,10,178810,81,11,6,18,5,Medium
2223,44,Female,Marketing,PhD,20,29879,77,11,9,0,5,High
2224,53,Female,HR,PhD,12,156615,81,15,28,12,5,Medium
2225,32,Male,Sales,Masters,17,132284,1,11,35,7,2,Low
2226,43,Male,HR,PhD,25,198996,64,17,23,17,3,Medium
2227,43,Female,IT,Bachelors,21,193420,19,12,45,2,1,Low
2228,46,Male,Sales,Masters,27,104117,33,14,13,17,2,Low
2229,43,Male,Finance,Bachelors,23,187751,40,15,13,19,4,Medium
2230,49,Female,Marketing,Bachelors,26,63888,40,3,24,8,4,Medium
2231,50,Female,IT,PhD,21,50276,74,11,45,5,4,Medium
2232,34,Male,Sales,PhD,3,24799,90,16,21,19,3,Medium
2233,39,Female,HR,PhD,21,132529,22,0,49,1,4,Medium
2234,23,Female,Marketing,Bachelors,23,144713,37,17,46,3,5,Medium
2235,50,Female,HR,Masters,7,110141,43,15,22,17,4,Medium
2236,42,Male,Sales,PhD,12,135013,66,0,31,6,2,Low
2237,36,Male,Sales,PhD,9,187606,61,9,25,10,4,Medium
2238,48,Male,IT,Bachelors,1,51668,11,18,26,4,5,Medium
2239,52,Female,Finance,Masters,7,155183,29,15,44,7,4,Medium
2240,36,Male,HR,Bachelors,5,175758,94,13,11,10,1,Low
2241,44,Female,IT,PhD,15,92392,86,1,18,19,5,Medium
2242,45,Male,Marketing,Bachelors,17,36490,64,5,18,19,3,Medium
2243,34,Male,Finance,PhD,16,186266,40,4,33,14,4,Medium
2244,43,Female,IT,Masters,5,165569,19,11,31,2,2,Low
2245,58,Male,HR,Bachelors,12,137219,5,3,28,6,4,Medium
2246,54,Female,Sales,PhD,22,64104,74,3,20,7,2,Low
2247,24,Male,Marketing,PhD,13,25316,98,4,34,10,1,Low
2248,40,Male,HR,PhD,29,58130,3,6,41,9,3,Medium
2249,44,Female,Finance,PhD,25,127294,92,5,4,19,5,Medium
2250,50,Female,Finance,Bachelors,20,49954,9,12,11,8,5,Medium
2251,51,Female,Sales,PhD,29,133437,50,3,6,14,3,Medium
2252,46,Male,Sales,Bachelors,9,172724,92,12,40,19,1,Low
2253,58,Male,Marketing,PhD,23,165250,37,3,1,4,1,Low
2254,29,Male,Marketing,Bachelors,10,165823,0,9,24,14,4,Medium
2255,37,Female,Sales,Bachelors,12,154116,7,19,9,3,1,Low
2256,29,Female,Sales,PhD,11,83165,80,0,37,4,4,Medium
2257,22,Female,Finance,PhD,8,162552,82,7,43,14,2,Low
2258,26,Male,Sales,PhD,3,194946,62,6,5,16,3,Medium
2259,24,Male,IT,PhD,6,86775,32,4,26,7,2,Low
2260,22,Female,HR,Masters,23,157638,14,2,34,18,2,Low
2261,25,Male,Sales,PhD,28,105311,30,14,9,8,2,Low
2262,56,Female,Marketing,PhD,21,73149,20,16,8,9,2,Low
2263,53,Male,IT,PhD,1,154078,2,12,19,4,5,Medium
2264,55,Male,Marketing,Bachelors,6,92561,65,14,36,9,1,Low
2265,46,Female,IT,PhD,28,170495,34,18,34,0,3,Medium
2266,31,Male,Sales,Bachelors,8,110710,40,19,36,3,3,Medium
2267,42,Male,HR,Bachelors,4,112199,58,13,39,4,2,High
2268,48,Female,Marketing,Bachelors,14,185024,15,12,7,6,3,Medium
2269,48,Female,IT,Bachelors,17,47326,55,11,45,4,4,High
2270,23,Male,Finance,Masters,3,137272,44,8,30,19,3,Medium
2271,34,Female,Sales,PhD,18,51139,58,2,48,7,2,Low
2272,30,Male,HR,Bachelors,19,93638,49,10,42,16,3,Medium
2273,57,Female,Sales,PhD,25,92652,84,9,15,0,1,Low
2274,43,Male,Finance,Bachelors,6,32937,11,0,27,17,2,Low
2275,47,Male,HR,Masters,25,50161,91,16,5,11,5,Medium
2276,33,Female,Finance,Bachelors,7,155455,11,12,31,2,1,Low
2277,38,Male,Sales,PhD,16,105856,32,13,27,19,3,Medium
2278,35,Male,IT,PhD,12,90043,83,0,10,13,5,Medium
2279,35,Female,Sales,Masters,23,165807,48,1,41,15,1,Low
2280,55,Female,Sales,PhD,20,79919,20,1,22,17,4,Medium
2281,41,Male,Sales,PhD,27,102055,59,6,29,9,1,Low
2282,32,Female,Marketing,Bachelors,22,105455,51,8,8,14,5,Medium
2283,37,Female,Finance,PhD,10,188694,53,3,27,9,4,Medium
2284,52,Male,Finance,Bachelors,26,58135,38,1,23,0,3,Medium
2285,27,Male,Finance,Masters,0,186730,48,18,27,18,2,Low
2286,40,Female,Marketing,PhD,1,104677,63,4,23,1,3,Medium
2287,58,Female,IT,Bachelors,16,49696,99,8,14,12,2,Low
2288,25,Female,Sales,PhD,4,154845,85,12,38,15,2,Low
2289,25,Male,IT,Bachelors,29,44956,25,11,49,7,5,Medium
2290,41,Male,Marketing,Masters,29,35819,70,18,32,2,4,High
2291,31,Male,Finance,Bachelors,5,21528,6,8,46,18,4,Medium
2292,45,Male,Sales,PhD,25,147781,71,9,33,13,1,Low
2293,56,Male,HR,Bachelors,24,106491,61,18,21,10,3,Medium
2294,47,Male,HR,PhD,23,64588,89,9,28,11,5,Medium
2295,58,Male,IT,Masters,6,119152,87,11,33,10,3,Medium
2296,59,Female,Finance,Bachelors,27,147872,23,13,41,10,1,Low
2297,42,Female,HR,PhD,20,171583,39,7,46,17,1,Low
2298,42,Male,IT,PhD,29,30119,75,15,9,9,5,Medium
2299,31,Male,Marketing,PhD,14,95893,46,16,44,15,1,Low
2300,59,Male,IT,Bachelors,18,36167,7,19,29,7,5,Medium
2301,25,Female,IT,Bachelors,15,130782,53,3,10,5,1,Low
2302,41,Male,IT,Bachelors,24,150775,8,5,33,18,4,Medium
2303,38,Female,Sales,Masters,12,54889,2,11,20,12,5,Medium
2304,28,Female,IT,PhD,4,65678,53,17,12,14,4,Medium
2305,25,Female,IT,PhD,2,80262,20,6,24,12,4,Medium
2306,50,Female,Sales,Masters,2,155753,94,4,20,0,5,Medium
2307,35,Female,Sales,Masters,18,100291,47,9,0,1,3,Medium
2308,24,Male,Marketing,Bachelors,13,86008,46,5,4,12,2,Low
2309,45,Male,Finance,Bachelors,15,164762,87,13,21,1,1,High
2310,58,Female,HR,Bachelors,21,45912,67,5,6,10,1,Low
2311,37,Male,HR,Bachelors,16,26473,83,13,12,12,3,Medium
2312,25,Female,IT,Bachelors,26,192370,62,11,44,9,2,Low
2313,45,Female,Marketing,Bachelors,3,169741,15,11,22,14,3,Medium
2314,55,Male,IT,Masters,12,119500,73,7,20,0,2,Low
2315,51,Male,HR,Masters,7,172015,89,9,5,13,5,Medium
2316,39,Male,Sales,Masters,18,58785,92,15,19,9,5,Medium
2317,40,Male,Finance,PhD,4,120956,4,19,11,17,4,Medium
2318,52,Male,Marketing,PhD,1,139006,10,7,39,10,4,Medium
2319,40,Female,Sales,Bachelors,14,30832,28,8,8,6,5,Medium
2320,40,Male,Finance,Masters,1,156457,78,12,49,14,4,Medium
2321,43,Male,Marketing,PhD,10,165780,69,19,27,2,5,High
2322,45,Male,Marketing,PhD,12,174510,47,16,10,1,3,Medium
2323,33,Female,HR,Masters,22,102747,14,18,31,7,1,Low
2324,51,Male,Sales,PhD,9,100107,83,16,10,7,5,Medium
2325,59,Female,Marketing,PhD,2,85428,33,6,23,10,5,Medium
2326,52,Male,Marketing,Masters,4,106843,59,0,14,15,5,Medium
2327,57,Male,Finance,PhD,2,31002,61,19,40,1,4,High
2328,40,Female,HR,Masters,5,187225,1,13,34,4,4,Medium
2329,57,Male,IT,PhD,12,173512,79,16,16,6,4,Medium
2330,51,Male,HR,Masters,9,87501,18,12,24,19,4,Medium
2331,54,Female,IT,PhD,18,52556,97,1,48,12,3,Medium
2332,39,Male,Sales,PhD,7,87963,48,13,34,1,5,Medium
2333,49,Female,Sales,Masters,17,26563,77,0,18,2,3,Medium
2334,32,Female,Marketing,PhD,2,25840,87,4,40,8,4,Medium
2335,54,Female,Sales,Masters,23,35154,27,6,30,9,3,Medium
2336,38,Female,Marketing,Masters,23,44194,47,18,16,12,5,Medium
2337,27,Female,HR,PhD,16,197933,95,13,49,12,5,Medium
2338,25,Male,Sales,Bachelors,7,173520,36,13,22,4,4,Medium
2339,41,Male,HR,PhD,9,43528,73,14,46,6,5,Medium
2340,48,Male,HR,Bachelors,1,180474,48,4,0,16,3,Medium
2341,36,Female,Sales,Bachelors,11,24352,47,4,9,14,2,Low
2342,27,Female,HR,PhD,22,20184,72,1,7,4,5,Medium
2343,35,Female,Sales,Bachelors,5,161456,87,17,41,6,3,Medium
2344,32,Female,Sales,Masters,1,34319,99,8,25,1,3,Medium
2345,30,Male,Sales,Masters,20,140497,28,9,33,17,3,Medium
2346,47,Male,IT,Bachelors,22,171521,59,17,18,9,5,Medium
2347,37,Female,HR,Masters,23,76333,28,3,13,0,2,Low
2348,26,Female,Finance,PhD,2,61205,57,7,7,13,4,Medium
2349,31,Male,Sales,Masters,16,30426,47,17,0,18,4,Medium
2350,24,Female,HR,Bachelors,28,27504,22,19,47,15,5,Medium
2351,34,Female,Marketing,PhD,6,136775,26,16,24,18,5,Medium
2352,51,Female,Sales,Masters,28,53368,94,15,23,5,1,Low
2353,27,Male,Sales,PhD,20,123841,6,17,46,11,2,Low
2354,38,Male,Finance,Bachelors,4,136744,48,6,19,2,3,Medium
2355,40,Female,IT,Masters,22,28724,53,0,29,6,3,Medium
2356,56,Male,IT,PhD,0,156156,67,0,4,2,4,Medium
2357,47,Female,Sales,PhD,7,185882,77,17,2,16,5,Medium
2358,26,Female,HR,Masters,11,102297,41,3,31,14,2,Low
2359,50,Male,Marketing,PhD,13,145099,73,19,16,18,4,Medium
2360,58,Female,Marketing,PhD,15,98872,58,19,41,18,2,Low
2361,41,Female,HR,Bachelors,9,171944,43,3,4,10,5,Medium
2362,42,Male,Sales,Bachelors,14,90333,97,5,10,19,3,Medium
2363,31,Female,Marketing,Bachelors,20,22596,25,2,37,1,1,Low
2364,26,Female,IT,Bachelors,23,37167,22,5,3,6,2,Low
2365,57,Female,HR,Bachelors,25,107844,72,12,38,18,3,Medium
2366,27,Male,Finance,Bachelors,14,109751,7,6,18,6,2,Low
2367,47,Female,Sales,Masters,9,149817,52,3,38,9,2,Low
2368,25,Male,HR,Bachelors,20,100520,13,0,45,11,2,Low
2369,56,Female,Marketing,PhD,27,78326,70,5,48,17,5,Medium
2370,22,Female,Sales,Masters,6,97670,6,4,22,5,4,Medium
2371,45,Female,IT,PhD,25,161854,8,12,16,19,2,Low
2372,57,Female,Sales,Bachelors,2,193074,2,18,12,7,5,Medium
2373,27,Male,Sales,Bachelors,1,44022,77,3,26,4,1,Low
2374,52,Male,IT,PhD,5,104458,16,5,0,2,4,Medium
2375,41,Female,IT,PhD,20,165690,43,12,1,1,5,Medium
2376,45,Female,Sales,PhD,8,168317,85,4,17,5,1,Low
2377,46,Female,IT,Masters,9,103796,45,12,35,6,4,Medium
2378,57,Female,HR,Bachelors,3,161099,89,9,44,7,5,Medium
2379,42,Female,IT,PhD,26,165058,57,2,32,3,1,Low
2380,51,Female,IT,Bachelors,2,130704,27,12,35,11,5,Medium
2381,45,Female,Sales,PhD,8,154598,13,11,1,11,1,Low
2382,51,Female,HR,Bachelors,23,64361,8,3,3,16,2,Low
2383,43,Male,Finance,Masters,21,58286,25,9,15,18,2,Low
2384,49,Male,Finance,Bachelors,16,49533,1,2,3,8,4,Medium
2385,28,Male,Marketing,PhD,13,169388,74,16,8,11,1,Low
2386,56,Female,IT,Bachelors,9,159771,80,8,48,16,2,Low
2387,49,Female,IT,Masters,12,147441,33,0,20,9,4,Medium
2388,35,Female,HR,Masters,11,117079,18,17,22,18,3,Medium
2389,31,Male,Finance,Bachelors,26,120960,38,8,1,10,2,Low
2390,37,Female,Marketing,PhD,0,78465,81,19,2,19,2,Low
2391,37,Male,HR,Masters,27,167745,12,8,22,12,5,Medium
2392,52,Female,IT,Masters,21,43395,4,1,25,3,3,Medium
2393,46,Male,Finance,Bachelors,28,124162,49,18,46,14,1,Low
2394,34,Male,Marketing,Masters,18,150704,22,15,6,11,4,Medium
2395,27,Male,Sales,Masters,18,174779,87,2,35,9,3,Medium
2396,30,Female,Finance,PhD,5,95937,28,15,43,6,1,Low
2397,57,Male,Marketing,PhD,12,149647,71,12,32,1,2,High
2398,41,Female,HR,PhD,18,140650,25,2,48,6,4,Medium
2399,39,Female,Sales,Bachelors,12,150744,78,9,35,7,4,Medium
2400,42,Female,Marketing,Masters,26,111512,56,17,3,18,3,Medium
2401,25,Female,Marketing,Bachelors,25,159830,0,5,22,5,5,Medium
2402,54,Female,IT,Masters,21,87009,27,5,24,7,1,Low
2403,48,Male,Finance,Masters,20,164353,61,17,40,19,3,Medium
2404,28,Female,IT,Masters,3,52548,46,5,25,3,5,Medium
2405,27,Female,Sales,PhD,23,38371,77,5,27,19,5,Medium
2406,36,Female,Marketing,Bachelors,1,125977,97,12,27,8,5,Medium
